,source,image_id,image_path,damage_severity,informative,humanitarian,disaster_types,event_name,tweet_id,tweet_text,image,IsFlood
821,CrisisMMD,909927518890639360_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909927518890639360_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,caro when irma barely did any damage vs caro when maria formed https://t.co/363QrxEflY,data_image/hurricane_irma/18_9_2017/909927518890639360_0.jpg,0
822,CrisisMMD,876183858336731136_0,data/crisismmd/data_image/srilanka_floods/17_6_2017/876183858336731136_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.76e+17,"LOVE this page of Hexed, Dan Mora does beautiful work https://t.co/W7Qmpkr4GC",data_image/srilanka_floods/17_6_2017/876183858336731136_0.jpg,0
823,CrisisMMD,906927950938873856_0,data/crisismmd/data_image/hurricane_irma/10_9_2017/906927950938873856_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.07e+17,RT @GioBenitez: Our window just cracked. Moving to other side of building. #Irma https://t.co/wwxwnnu42S,data_image/hurricane_irma/10_9_2017/906927950938873856_0.jpg,0
824,CrisisMMD,905375783232950273_0,data/crisismmd/data_image/hurricane_harvey/6_9_2017/905375783232950273_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.05e+17,"As a class apostolic project, PK3 / PK4 collected items for Hurricane Harvey evacuees in Irving shelters. https://t.co/kDmZeSZbyR",data_image/hurricane_harvey/6_9_2017/905375783232950273_0.jpg,0
825,CrisisMMD,910262762630086657_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910262762630086657_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"Apartment residents angry, displaced after Irma https://t.co/48rC1fyyWJ https://t.co/AQUTq326oM",data_image/hurricane_irma/19_9_2017/910262762630086657_0.jpg,0
826,CrisisMMD,922782748124827648_0,data/crisismmd/data_image/hurricane_maria/24_10_2017/922782748124827648_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.23e+17,RT @Zorimar17: @BetteMidler Help us help Puerto Rico's chronic ill patients. One flight at a time! @TeamStefanoPR https://t.co/YQK2Xje1Bg,data_image/hurricane_maria/24_10_2017/922782748124827648_0.jpg,0
827,CrisisMMD,909387085253107713_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909387085253107713_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.09e+17,Thanks to everyone helping us to get our season going again. Irma took 3 out 4 of our goalposts. Gotta go for 2! Seâ€šÃ„Â¶ https://t.co/q1IdK3pQ5r,data_image/hurricane_irma/17_9_2017/909387085253107713_0.jpg,0
828,CrisisMMD,923006293681377280_0,data/crisismmd/data_image/hurricane_maria/25_10_2017/923006293681377280_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.23e+17,Puerto Rico power blackout the biggest in US history - World Socialist Web Site https://t.co/4qGpnKcJRh https://t.co/3C0aGiixll,data_image/hurricane_maria/25_10_2017/923006293681377280_0.jpg,0
829,CrisisMMD,873182757643575296_0,data/crisismmd/data_image/srilanka_floods/9_6_2017/873182757643575296_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.73e+17,Clearing heads with a long walk after a sleepless election night - greenest train tracks in use! #Mora #30DaysWild https://t.co/ecgsKllHt3,data_image/srilanka_floods/9_6_2017/873182757643575296_0.jpg,0
830,CrisisMMD,909822387293650945_2,data/crisismmd/data_image/hurricane_irma/18_9_2017/909822387293650945_2.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,At bit delayed by #Irma but @AARPTally team #DayofService @SecondHarvestBB was a success! https://t.co/xihXvGLaHn,data_image/hurricane_irma/18_9_2017/909822387293650945_2.jpg,0
831,CrisisMMD,907751765394837504_0,data/crisismmd/data_image/hurricane_harvey/12_9_2017/907751765394837504_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.08e+17,Saddleback Kiwanis volunteers sew happiness for Hurricane HarveyÃ¢â‚¬â„¢s youngestÃ‚ victÃ¢â‚¬Â¦ https://t.co/f8BRsuSkRI https://t.co/SZD3faT1Pb,data_image/hurricane_harvey/12_9_2017/907751765394837504_0.jpg,0
832,CrisisMMD,912451378445987840_0,data/crisismmd/data_image/hurricane_maria/25_9_2017/912451378445987840_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.12e+17,@AmericanAir thanks for your response regarding cost of flights. We will hold you to this. #MariaPR #HurricaneMaria https://t.co/Mc7tbs9EYA,data_image/hurricane_maria/25_9_2017/912451378445987840_0.jpg,0
833,CrisisMMD,916168508278534144_0,data/crisismmd/data_image/hurricane_maria/6_10_2017/916168508278534144_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.16e+17,RT @KPRC2: Houston leaders head to Puerto Rico to with plane full of relief supplies https://t.co/XKdEUwbIEG #kprc2 https://t.co/5RpIFsZb5c,data_image/hurricane_maria/6_10_2017/916168508278534144_0.jpg,0
834,CrisisMMD,905153093075177477_0,data/crisismmd/data_image/hurricane_harvey/5_9_2017/905153093075177477_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.05e+17,Here's How Bad the Mosquitos are After Hurricane Harvey:https://t.co/J3qzK4dw1R https://t.co/OYSSECgTSU,data_image/hurricane_harvey/5_9_2017/905153093075177477_0.jpg,0
835,CrisisMMD,909490898706329600_2,data/crisismmd/data_image/hurricane_irma/17_9_2017/909490898706329600_2.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.09e+17,Hurricane Irma: Impacts on Florida Wildlife &amp; Habitat https://t.co/PLaEbY2PsB #ClimateChange https://t.co/oD4a4r9L6w,data_image/hurricane_irma/17_9_2017/909490898706329600_2.jpg,0
836,CrisisMMD,908418701979996161_0,data/crisismmd/data_image/hurricane_harvey/14_9_2017/908418701979996161_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.08e+17,Coming Together: Capital Title Team Members Help Employees &amp; Offices Impacted byÃ¢â‚¬Â¦ https://t.co/zg1RK84IOZ https://t.co/UnTksjRbm6,data_image/hurricane_harvey/14_9_2017/908418701979996161_0.jpg,0
837,CrisisMMD,881632991776301056_0,data/crisismmd/data_image/srilanka_floods/2_7_2017/881632991776301056_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.82e+17,https://t.co/7VqAlUWTUO My #wine tip for this #weekend a delicious and full bodied white from @OBriensWine https://t.co/daF5ZD9pC3,data_image/srilanka_floods/2_7_2017/881632991776301056_0.jpg,0
838,CrisisMMD,876898272450838528_2,data/crisismmd/data_image/srilanka_floods/19_6_2017/876898272450838528_2.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.77e+17,"Banners of Almalexia, Sotha Sil, and Vivec in Sadrith Mora #ESO #Morrowind https://t.co/zxlb8gtVpX",data_image/srilanka_floods/19_6_2017/876898272450838528_2.jpg,0
839,CrisisMMD,927868381289517063_0,data/crisismmd/data_image/hurricane_maria/7_11_2017/927868381289517063_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.28e+17,The hurricane in Puerto Rico is leading a shortage in saline bags https://t.co/9XXLS5Sh9H #healthcare https://t.co/uVVG8G1NDX,data_image/hurricane_maria/7_11_2017/927868381289517063_0.jpg,0
840,CrisisMMD,927200670926680064_2,data/crisismmd/data_image/hurricane_maria/5_11_2017/927200670926680064_2.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.27e+17,Almost there. Only $159 left for our 1pm goal. Please share! Donate at https://t.co/Nxn1JHrg9u https://t.co/g307LFjw0T,data_image/hurricane_maria/5_11_2017/927200670926680064_2.jpg,0
841,CrisisMMD,910258918127030272_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910258918127030272_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"@AshleighWalters Good thing from Irma..we can pretend it's ""fall"" in FL as we hear the leaves crunch under our feet. https://t.co/KfL3BPosmh",data_image/hurricane_irma/19_9_2017/910258918127030272_0.jpg,0
842,CrisisMMD,875411270861807616_0,data/crisismmd/data_image/srilanka_floods/15_6_2017/875411270861807616_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.75e+17,#RainierWildflower Penstemon showing its colors along Stevens Canyon https://t.co/FWOn1nYjRF -kl https://t.co/ygQd73Eq4s,data_image/srilanka_floods/15_6_2017/875411270861807616_0.jpg,0
843,CrisisMMD,881749861871362049_0,data/crisismmd/data_image/srilanka_floods/3_7_2017/881749861871362049_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.82e+17,"Mirka Mora (b.1928), noted French-born Australian colourist and symbolist artist #womensart https://t.co/ALKsi67B1U",data_image/srilanka_floods/3_7_2017/881749861871362049_0.jpg,0
844,CrisisMMD,905574514444169216_0,data/crisismmd/data_image/hurricane_harvey/6_9_2017/905574514444169216_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.06e+17,Several Houston City Facilities Reopened While Harvey Cleanup Continues https://t.co/ZvRAzD5jLp https://t.co/QH69R3hrTa,data_image/hurricane_harvey/6_9_2017/905574514444169216_0.jpg,0
845,CrisisMMD,912156245032882179_0,data/crisismmd/data_image/hurricane_maria/25_9_2017/912156245032882179_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.12e+17,A gas station worker fills a jug with gasoline for a customer today. #hurricanemaria #puertorico https://t.co/yZ6r7nYo89,data_image/hurricane_maria/25_9_2017/912156245032882179_0.jpg,0
846,CrisisMMD,909919372398882817_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909919372398882817_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"LCEC Hurricane Irma Update -- September 18th - https://t.co/tucwo7VOiU restored toÂ¬ 190,104Â¬ LCEC customers Th... https://t.co/hKmBkLaX9I",data_image/hurricane_irma/18_9_2017/909919372398882817_0.jpg,0
847,CrisisMMD,870145906548539392_0,data/crisismmd/data_image/srilanka_floods/1_6_2017/870145906548539392_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.7e+17,#news #summary: #cyclone #mora brings heavy downpour in #rajasthan https://t.co/G5hzaUWVQk,data_image/srilanka_floods/1_6_2017/870145906548539392_0.jpg,0
848,CrisisMMD,922291835602636805_0,data/crisismmd/data_image/hurricane_maria/23_10_2017/922291835602636805_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.22e+17,"Top story: PUERTO RICO Image on Twitter https://t.co/M4kmYyGSpo, see more https://t.co/GFhn3PVvdP",data_image/hurricane_maria/23_10_2017/922291835602636805_0.jpg,0
849,CrisisMMD,922966952166985733_0,data/crisismmd/data_image/hurricane_maria/24_10_2017/922966952166985733_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.23e+17,RT @HuffPost: 3 deaths linked to animal-borne bacteria confirmed in puerto rico https://t.co/ULEtuLafpy https://t.co/LqlmXiqsUx,data_image/hurricane_maria/24_10_2017/922966952166985733_0.jpg,0
850,CrisisMMD,908842927098646528_0,data/crisismmd/data_image/hurricane_harvey/16_9_2017/908842927098646528_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.09e+17,Jack Harvey se auto trolla no Twitter! https://t.co/BLkvVaUJ9I,data_image/hurricane_harvey/16_9_2017/908842927098646528_0.jpg,0
851,CrisisMMD,877214334073655296_1,data/crisismmd/data_image/srilanka_floods/20_6_2017/877214334073655296_1.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.77e+17,Celebrity Chef Scott ConantÃ¢â‚¬â„¢s Phoenix Bar Crawl @conantnyc #mora #DuckBathPunch https://t.co/FXvpexUzb8 https://t.co/w1KSfRN04J,data_image/srilanka_floods/20_6_2017/877214334073655296_1.jpg,0
852,CrisisMMD,928716883930550272_1,data/crisismmd/data_image/hurricane_maria/9_11_2017/928716883930550272_1.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.29e+17,Soldiers from the South Carolina National Guard as well as soldiers from other states return from Puerto Rico. @WLTX https://t.co/26JC9oC7Lv,data_image/hurricane_maria/9_11_2017/928716883930550272_1.jpg,0
853,CrisisMMD,901822576644825088_0,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901822576644825088_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.02e+17,Prayers go out to everyone who was and is in Harvey's path . https://t.co/fk1WVZek6L,data_image/hurricane_harvey/27_8_2017/901822576644825088_0.jpg,0
854,CrisisMMD,910087994102681601_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910087994102681601_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Juli Marquez: 60s in Citrus and Hernando Counties this morning! So happy to see Inverness is reporting again. Firstâ€¦ https://t.co/4S3aulq6LU,data_image/hurricane_irma/19_9_2017/910087994102681601_0.jpg,0
855,CrisisMMD,929494842089947137_0,data/crisismmd/data_image/hurricane_maria/11_11_2017/929494842089947137_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.29e+17,"From Puerto Rico to Korea, California to D.C. we are building community!! Ã¢ÂÂ¤ #DiverseLibrarians https://t.co/zue9zQiFSH",data_image/hurricane_maria/11_11_2017/929494842089947137_0.jpg,0
856,CrisisMMD,910075190738083840_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910075190738083840_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Diageo pledges US$1m to support recovery efforts for communities affected by Hurricane Irma in the US Virgin Islandâ€¦ https://t.co/xHRK7pAnCC,data_image/hurricane_irma/19_9_2017/910075190738083840_0.jpg,0
857,CrisisMMD,870294525419192324_0,data/crisismmd/data_image/srilanka_floods/1_6_2017/870294525419192324_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.7e+17,81 Bangladesh fishermen missing in the wake of Cyclone Mora https://t.co/I6wEaC49SJ https://t.co/yzZ9RQdLwd,data_image/srilanka_floods/1_6_2017/870294525419192324_0.jpg,0
858,CrisisMMD,912966856234999809_0,data/crisismmd/data_image/hurricane_maria/27_9_2017/912966856234999809_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.13e+17,Londoners can expect strong winds and heavy rain as forecasters warn Hurricane Maria couldâ€¦ https://t.co/jlEcyS9Kin https://t.co/ovm2BCI7nD,data_image/hurricane_maria/27_9_2017/912966856234999809_0.jpg,0
859,CrisisMMD,910179246567456768_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910179246567456768_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Read how #SolarEnergy helped speed up recovery of Irma in Florida https://t.co/7hweq9spCl https://t.co/ZVHQILzuw5,data_image/hurricane_irma/19_9_2017/910179246567456768_0.jpg,0
860,CrisisMMD,910151430262153216_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910151430262153216_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Florida man dies in police custody after violating IrmaÂ¬ curfew https://t.co/IMv9Nxs08K https://t.co/FIhB1HNIs1,data_image/hurricane_irma/19_9_2017/910151430262153216_0.jpg,0
861,CrisisMMD,907964950739607552_1,data/crisismmd/data_image/hurricane_harvey/13_9_2017/907964950739607552_1.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.08e+17,Even AquaDam was no match for historic flooding in Meyerland during #HurricaneHarvey: https://t.co/tOic8Y7ofW https://t.co/HMDjmPCBNS,data_image/hurricane_harvey/13_9_2017/907964950739607552_1.jpg,0
862,CrisisMMD,913171455919173632_0,data/crisismmd/data_image/hurricane_maria/27_9_2017/913171455919173632_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.13e+17,You can see their warm welcome for yourself coming up on @KSL5TV at 5! #LDS #PuertoRico #HurricaneMaria @KSL5TV https://t.co/uRe0nnjCnj,data_image/hurricane_maria/27_9_2017/913171455919173632_0.jpg,0
863,CrisisMMD,906661203300245504_0,data/crisismmd/data_image/hurricane_harvey/9_9_2017/906661203300245504_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.07e+17,Small tornadoes unfortunately are part of tropical systems. Currently SIX tornado warnings are in effect in FL https://t.co/axu7nNhkiw,data_image/hurricane_harvey/9_9_2017/906661203300245504_0.jpg,0
864,CrisisMMD,909391280920199169_1,data/crisismmd/data_image/hurricane_irma/17_9_2017/909391280920199169_1.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.09e+17,#MONEY #IRMA business The European city where a smog mask is now an essential accessory https://t.co/CWGqNhHlJh https://t.co/o9csY9mnDd â€¦,data_image/hurricane_irma/17_9_2017/909391280920199169_1.jpg,0
865,CrisisMMD,909838538123997185_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909838538123997185_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,87% if the kids in my agriculture classes lost power due to Irma! @CENMS_FFA @CENMS https://t.co/g4sSgRmmUJ,data_image/hurricane_irma/18_9_2017/909838538123997185_0.jpg,0
866,CrisisMMD,909379413229281285_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909379413229281285_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.09e+17,"#Science - Hurricane Irma before and after images, These satellite images show the destr... https://t.co/tEDj5NRTmY https://t.co/IcwhzWnZ0A",data_image/hurricane_irma/17_9_2017/909379413229281285_0.jpg,0
867,CrisisMMD,912210588733923328_0,data/crisismmd/data_image/hurricane_maria/25_9_2017/912210588733923328_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.12e+17,Riding along with NY Air National Guard in Puerto Rico after Hurricane Maria https://t.co/0uvKd8wq3W #newyork #nyc https://t.co/Px0IkZGP2I,data_image/hurricane_maria/25_9_2017/912210588733923328_0.jpg,0
868,CrisisMMD,908521287693357056_0,data/crisismmd/data_image/hurricane_harvey/15_9_2017/908521287693357056_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.09e+17,Catholic schools welcomes Hurricane Harvey evacuees https://t.co/YSaFKRx6D0 https://t.co/K0fToPSd4a,data_image/hurricane_harvey/15_9_2017/908521287693357056_0.jpg,0
869,CrisisMMD,927096483140206592_0,data/crisismmd/data_image/hurricane_maria/5_11_2017/927096483140206592_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.27e+17,RT @wsvn: TJX continues to pay employees in Puerto Rico despite stores being closed https://t.co/0Qj2z3oduY https://t.co/S7TaiNl670,data_image/hurricane_maria/5_11_2017/927096483140206592_0.jpg,0
870,CrisisMMD,910118951845326848_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910118951845326848_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Here's What's Open at Walt Disney World After Hurricane Irma https://t.co/2okVzZubo8 https://t.co/3Z9WbvPdps,data_image/hurricane_irma/19_9_2017/910118951845326848_0.jpg,0
871,CrisisMMD,910115530706694146_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910115530706694146_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"Cruise Ship Escape Rescued 4,000 People from the Wrath of Hurricane Irma â€šÃ„Â¢ Mid Day Daily https://t.co/8NeXAb7UDR https://t.co/9oL0ZXxUka",data_image/hurricane_irma/19_9_2017/910115530706694146_0.jpg,0
872,CrisisMMD,910056939333308416_0,data/crisismmd/data_image/hurricane_harvey/19_9_2017/910056939333308416_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.1e+17,Farmers Insurance Adjusters Camp Out to Process Texas Harvey Claims https://t.co/9E7KwNROfG https://t.co/wvWl0FUP7v,data_image/hurricane_harvey/19_9_2017/910056939333308416_0.jpg,0
873,CrisisMMD,905288649692127232_1,data/crisismmd/data_image/hurricane_harvey/6_9_2017/905288649692127232_1.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.05e+17,Arrived @RedCross. You should volunteer. #Harvey #Irma https://t.co/lrPBPhnKUg,data_image/hurricane_harvey/6_9_2017/905288649692127232_1.jpg,0
874,CrisisMMD,911604499353042945_3,data/crisismmd/data_image/hurricane_maria/23_9_2017/911604499353042945_3.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.12e+17,Post Hurricane Maria... we're back to normal at Hacienda LaMontagne...ya! https://t.co/UnXahOjQ5s,data_image/hurricane_maria/23_9_2017/911604499353042945_3.jpg,0
875,CrisisMMD,905685213157629952_0,data/crisismmd/data_image/hurricane_irma/7_9_2017/905685213157629952_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.06e+17,RT @WMUR9: Passengers from Florida land in NH as Hurricane Irma approaches https://t.co/ytEFDm8Kdn https://t.co/kaRVlonbi3,data_image/hurricane_irma/7_9_2017/905685213157629952_0.jpg,0
876,CrisisMMD,908822750852210689_0,data/crisismmd/data_image/hurricane_harvey/15_9_2017/908822750852210689_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.09e+17,Great Edu gift:#STEM #playedu 4M Kidz Labs Tornado https://t.co/GVXy3EMpeo https://t.co/w37wRfjGEh,data_image/hurricane_harvey/15_9_2017/908822750852210689_0.jpg,0
877,CrisisMMD,873621718329421824_0,data/crisismmd/data_image/srilanka_floods/10_6_2017/873621718329421824_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.74e+17,"Mab, Me and Mora #Sisters #Rip https://t.co/CAeyZboDlW",data_image/srilanka_floods/10_6_2017/873621718329421824_0.jpg,0
878,CrisisMMD,929518021449629696_0,data/crisismmd/data_image/hurricane_maria/12_11_2017/929518021449629696_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.3e+17,Calm before the storm. NCS D2 Football Playoffs Santa Rosa vs. Maria Carrillo 7pm kickoff https://t.co/oNeDEOQrDj,data_image/hurricane_maria/12_11_2017/929518021449629696_0.jpg,0
879,CrisisMMD,914086081666019328_0,data/crisismmd/data_image/hurricane_maria/30_9_2017/914086081666019328_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.14e+17,Two flights dispatched to evacuate Chinese in the Caribbean after Hurricane Maria https://t.co/cSLghxdWv8,data_image/hurricane_maria/30_9_2017/914086081666019328_0.jpg,0
880,CrisisMMD,913153137065766922_1,data/crisismmd/data_image/hurricane_maria/27_9_2017/913153137065766922_1.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.13e+17,Why is the #HurricaneMaria aftermath being hidden? Stop hiding it! We need help on St. Croix! https://t.co/uWUhIpxHaE,data_image/hurricane_maria/27_9_2017/913153137065766922_1.jpg,0
881,CrisisMMD,909781251007107072_2,data/crisismmd/data_image/hurricane_irma/18_9_2017/909781251007107072_2.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,RVHS remembers! 9/11 remembrance delayed due to Irma.@DrFoxworth @RichlandTwo @rvhs @JROTC_RVHS https://t.co/XA3b3Ceo1V,data_image/hurricane_irma/18_9_2017/909781251007107072_2.jpg,0
882,CrisisMMD,910014146699243525_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910014146699243525_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Update on Irma parrots - good news! From https://t.co/fPMQGXnMwL (all parrot lovers should subscribe!) #birbob https://t.co/loT1CuYog5,data_image/hurricane_irma/19_9_2017/910014146699243525_0.jpg,0
883,CrisisMMD,904397431789547523_0,data/crisismmd/data_image/hurricane_harvey/3_9_2017/904397431789547523_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.04e+17,"J.J. Watt, teammates lead volunteers handing out Harvey relief supplies https://t.co/G5tRxqtIBg https://t.co/S3dmNaSM1W",data_image/hurricane_harvey/3_9_2017/904397431789547523_0.jpg,0
884,CrisisMMD,913129126881570816_2,data/crisismmd/data_image/hurricane_maria/27_9_2017/913129126881570816_2.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.13e+17,Hurricane Maria destroyed the manatee lab and veterinary clinic. The manatees are safe. Help by donating to rebuild! https://t.co/eYqIgbtMBI,data_image/hurricane_maria/27_9_2017/913129126881570816_2.jpg,0
885,CrisisMMD,909909411556192256_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909909411556192256_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"Guess who got #Irma2017 babies already? I did. Meet Cane, Tric, Irma, &amp; Kit. 10th generation #feralcats https://t.co/EHUCIwrrIg",data_image/hurricane_irma/18_9_2017/909909411556192256_0.jpg,0
886,CrisisMMD,905686927067754496_0,data/crisismmd/data_image/hurricane_irma/7_9_2017/905686927067754496_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.06e+17,Animal caretakers prepping for Irma with lessons learned from Andrew https://t.co/BRWyzsBGJ0 https://t.co/lcln76Lbp4,data_image/hurricane_irma/7_9_2017/905686927067754496_0.jpg,0
887,CrisisMMD,921783035569344512_0,data/crisismmd/data_image/hurricane_maria/21_10_2017/921783035569344512_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.22e+17,From the AP archives: Long lines for water and ice in Puerto Rico town https://t.co/62ZK5aZRnL https://t.co/dK2SBJtTc1,data_image/hurricane_maria/21_10_2017/921783035569344512_0.jpg,0
888,CrisisMMD,913070034204884992_0,data/crisismmd/data_image/hurricane_maria/27_9_2017/913070034204884992_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.13e+17,Maria now a hurricane again!! Strong storm surge is an issue in #kitryhawk https://t.co/DSE2C5faKp https://t.co/vR63N0YZRY,data_image/hurricane_maria/27_9_2017/913070034204884992_0.jpg,0
889,CrisisMMD,901650508229877760_0,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901650508229877760_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.02e+17,"RT @FoxNews: Jason Chaffetz on @POTUS' team: ""They know how to move resources."" #HurricaneHarvey https://t.co/sARsRJsRPR",data_image/hurricane_harvey/27_8_2017/901650508229877760_0.jpg,0
890,CrisisMMD,910172979526594561_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910172979526594561_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"On the Cone of Concern graphic, I plotted Irma's path so you can see how Maria &amp; Irma are different. #SWFL #FLwx https://t.co/L0KjoHUkdo",data_image/hurricane_irma/19_9_2017/910172979526594561_0.jpg,0
891,CrisisMMD,909491500328919041_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909491500328919041_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.09e+17,#Irma a real crapstorm! Digging into #Jacksonville sewage pollution for @FCN2go after #SundayNightFootball https://t.co/xozRxGquAR,data_image/hurricane_irma/17_9_2017/909491500328919041_0.jpg,0
